,text,bbox,page,doc_id
24308,"Прочитайте тексти докуметів, дайте відповіді  на запитання і виконайте завдання.  1.  Порів- няйте умови Корсунського договору П. Доро- шенка з Туреччиною (с. 263), Глухівських ста- тей (с. 261), підписаних Д. Многогрішним із Московією, ","(36.84810256958008, 571.78125, 288.5107421875, 627.1091918945312)",252,9
24309,"  Михайло Вишневецький,  король  Речі  Посполитої  (1669–1673).  Художник  Д. Шульц. 1669 р.","(297.63800048828125, 582.667236328125, 421.7437438964844, 628.1082153320312)",252,9
24310,252 Розділ 4,"(78.06320190429688, 643.2218017578125, 149.37350463867188, 654.2218017578125)",253,9
24311,"та Острозької угоди М. Ханенка з Річчю Посполитою. Визначте, умови якої з угод були  найбільше та найменше вигідні для Гетьманщини.  2.  Чи реально було втілити в життя  умови цих договорів? Якщо так, то яким чином?","(62.36220169067383, 56.59788131713867, 447.2546691894531, 89.12593078613281)",253,9
24312,Умови Острозької угоди 1670 р.,"(66.86409759521484, 103.62831115722656, 231.11172485351562, 114.6283187866211)",253,9
24313,"  «Безпека, вольності й поваги на вічні часи» для православного духовенства.","(66.86409759521484, 118.56818389892578, 398.7695617675781, 129.20114135742188)",253,9
24314,  Непорушність стародавніх військових вольностей стосовно будь-яких козацьких  маєтків.,"(66.86409759521484, 133.5496826171875, 420.2709045410156, 155.58267211914062)",253,9
24315,"  Повна амністія тим козакам, які повертаються на службу до короля Речі Посполитої.","(66.86009979248047, 159.927734375, 431.9520263671875, 170.56069946289062)",253,9
24316,  Вільне обрання козаками гетьмана із наступним його затвердженням королем.,"(66.86009979248047, 174.90924072265625, 411.2047119140625, 185.54220581054688)",253,9
24317,  Заборона довічного гетьманства.,"(66.86009979248047, 189.8907470703125, 218.96841430664062, 200.52371215820312)",253,9
24318,  Відмова козацтва від будь-яких протекцій монархів інших держав.,"(66.86009979248047, 204.87225341796875, 356.502685546875, 215.50521850585938)",253,9
24319,  Заборона козакам приймати й відправляти будь-які посольства без дозволу короля.,"(66.86009979248047, 219.853759765625, 432.6273193359375, 230.48672485351562)",253,9
24320,  Право шляхти й духовенства вільно і безперешкодно повернутися до своїх володінь.,"(66.86009979248047, 234.83526611328125, 436.66864013671875, 245.46823120117188)",253,9
24321,"  Військо Запорозьке зобов’язувалося власними силами придушувати виступи проти  підданства Речі Посполитої, карати й страчувати винних.","(66.86009979248047, 249.8167724609375, 443.08685302734375, 271.8497314453125)",253,9
24322,"На початку серпня 1671 р. польська армія на чолі з коронним гетьманом  Я. Собеським, із загонами М. Ханенка та запорожцями на чолі з І. Сірком роз- горнула воєнні дії в Україні. До кінця жовтня Річ Посполита встановила пану- вання майже над усією територією Брацлавщини, а король Михайло Вишне- вецький офіційно затвердив правобережним гетьманом М. Ханенка.","(62.36000061035156, 283.6422119140625, 447.4810485839844, 344.7942199707031)",253,9
24323,"Прочитайте текст джерела й дайте відповіді на запитання.  1.  Чи слушним ви  вважаєте пояснення П. Дорошенком його політичних поглядів? Ви підтриму- єте його позицію чи вважаєте хибною?  2.  Чи правомірно гетьман звинувачу- вав запорожців у розколі Гетьманщини? Відповідь обґрунтуйте.  3.  Чому, на  вашу думку, П. Дорошенко постійно згадує Б. Хмельницького? ","(62.359798431396484, 354.705322265625, 447.2561950683594, 410.0601806640625)",253,9
24324,"«Ви ж, друзі мої й брати, нанесли мені таку велику печаль своїм писанням, якої  ще не дізнав я навіть від головного свого ворога. Можна було б вам, порадившись зі своїми молодецькими головами, запитати  мене про те, для чого бажаю мати я під своїм рейментом обидва боки Дніпра? Ба- жав того не з моєї якоїсь легковажності, але з поведінки славного Богдана Хмель- ницького, в якого навчився я того порядку і щоб тепер, за мого уряду, було єдине  стадо і єдиний пастир в Україні. Яка ж у вас правда, коли тільки й ганите мене та  гетьманів, що були в Чигирині після старого Хмельницького, що зичили бути єдиній  Україні? Всі у вас невинні ті, що по той бік, який від Переяслава, як-то Сомко, Брю- ховецький, Суховій і теперішній гетьман Многогрішний, а вони скасували й відкину- ли старе козацьке право задля своїх власних приватів (приватної власності) та ам- біцій). Ми гадаємо, що роздвоєння вашої вітчизни сталося з вашої ради, то чого на  мене гніваєтеся? Чому тріску в моєму оці бачите, а в своєму не бачите колоди?   Коли ж спитаєте щодо нинішньої турецької протекції, чого прийняв її, то мусив  те учинити з великої нужди. Добре про те відаєте, що Богдан Хмельницький відсік- ся шаблею з лядського ярма, не через що інше, а задля єдиної православної греко- руської віри, вдався під високу руку православного московського монарха, – чинив він  це не з таким наміром, щоб ваша вітчизна, перебуваючи в єдиній нероздільності,  завше мала в себе єдиного гетьмана. Але тепер воля й ласка царя до нас і вас змі-","(62.32177734375, 414.6202087402344, 447.6689758300781, 632.4442138671875)",253,9
24325,253 § 27,"(354.4169921875, 643.2218017578125, 403.8270263671875, 654.2218017578125)",254,9
24326,"нилася, оскільки поляки удалися до трактатів з московитами, а з’їхавшись у Андру- сові, виторгували там собі у московитів нас як безсловесну і нічого не тямлячу ху- добу. Чи не ліпше лишитись під турецькою владою при неушкоджених догматах та  обрядах своєї святої віри, міцно затверджених тепер од Порти?» Лист П. Дорошенка до Лукаша, кошового отамана Запорозької Січі. Чигирин. 11 лютого 1671 р.","(36.812408447265625, 53.3586311340332, 422.1038818359375, 137.21527099609375)",254,9
24327,4. Похід турецького війська в Україну в 1672 р.,"(36.850399017333984, 154.1752166748047, 314.6744079589844, 168.63522338867188)",254,9
24328,"Підтримка Річчю Посполитою М. Ханенка, а Османською імперією – П. До- рошенка неминуче вела ці дві країни до великої війни. Наприкінці 1671 р. сул- тан Мегмед IV надіслав польському королю оповіщення про початок турецько- го походу на захист «скривдженого П. Дорошенка». У червні 1672 р. армія  чисельністю 100–120 тис. рушила на Брацлавщину.  П. Дорошенко, дочекавшись татар, перейшов у наступ і 8 липня під Четвер- тинівкою на Поділлі розбив польське військо й загони М. Ханенка. У серпні  1672 р. об’єднані українсько-турецько-татарські сили здобули потужну  Кам’янець-Подільську фортецю і рушили на Галичину. На початку вересня  було взято в облогу Львів. Король Михайло Вишневецький погодився на пе- реговори про укладання миру. Його було підписано 28 жовтня 1672 р. у  м. Бу- чачі .","(36.848297119140625, 178.1022186279297, 421.9705810546875, 327.45428466796875)",254,9
24329,Умови Бучацького миру 1672 р.,"(46.77170181274414, 341.71875, 210.16128540039062, 352.71875)",254,9
24330,  Річ Посполита відмовлялася від частини правобережних земель (Брацлавщина і  Південна Київщина) і визнавала незалежність Української держави (саме таку назву  було вжито в документі) П. Дорошенка під протекторатом Османської імперії.,"(46.77170181274414, 356.658203125, 411.0909423828125, 390.0911560058594)",254,9
24331,  Річ Посполита віддавала Туреччині все Подільське воєводство з Кам’янцем.,"(46.767696380615234, 394.439697265625, 375.64154052734375, 405.0726623535156)",254,9
24332,"  На теренах Подільського воєводства, що відійшли до складу Османській імперії за  Бучацьким договором, утворено турецьку провінцію – Кам’янецький ейялет.","(46.767696380615234, 409.42120361328125, 411.60186767578125, 431.45416259765625)",254,9
24333,"  У складі Речі Посполитої залишалися Галичина, Волинь та Північна Київщина.","(46.7677001953125, 435.79571533203125, 381.8365783691406, 446.4286804199219)",254,9
24334,  Річ Посполита зобов’язувалася сплатити Османській імперії контрибуцію за зняття  облоги Львова і щороку платити 22 тис. золотих (дукатів) данини.,"(46.7677001953125, 450.7772216796875, 411.572509765625, 472.8101806640625)",254,9
24335,Бучацький договір не приніс Правобережжю бажаного миру. Польща не  збиралася відмовлятися від українських земель і шукала приводу для їх повер- нення. Водночас Московія сприйняла Бучацький мир як відмову Речі Поспо- литої від Правобережжя і наприкінці 1673 р. розпочала воєнний наступ проти  П. Дорошенка.,"(36.848297119140625, 484.6212158203125, 421.9671936035156, 545.7732543945312)",254,9
24336,Прочитайте текст джерела й дайте відповіді на запитання.  1.  Про що йдеться  у джерелі?  2.  Що лякає мешканців Поділля?  3.  До яких наслідків могли при- звести ординські набіги?,"(79.37010192871094, 555.684326171875, 421.7408142089844, 588.2391967773438)",254,9
24337,"«В суботу у нас була велика тривога, бо в четвер та п’ятницю прийшло 3000  орди, а 2000 яничарів до Кальника. Дуже велика тривога стала в Україні. Наше вій- сько рушивши з поля до табору, мусило відступити і укритися в містах при деяких ","(36.838592529296875, 595.6302490234375, 422.1490783691406, 631.0557250976562)",254,9
24338,254 Розділ 4,"(78.06320190429688, 643.2218017578125, 149.37350463867188, 654.2218017578125)",255,9
24339,"фортецях. Треба щоденно бути пильними, виглядаючи орду, не набридати людям по  селах, а шляхті у домах. Це певно, що орда з’єдналася з Дорошенком. Не тільки  орда, але й турки на цьому боці Дунаю. Їх треба щоденно сподіватися, особливо  орди, котра розділилася на три частини; цими днями вона випустить загони» . Лист летичівського намісника А. Кондрацького.  Летичів. 26 червня 1672 р.","(62.34320068359375, 53.3586311340332, 447.6632080078125, 125.81884765625)",255,9
24340,"Роздивіться зображення й дайте від- повіді на запитання.  1.  Що на фото  підтверджує вплив османської куль- тури на розвиток церковної архітек- тури Поділля?  2.  Чи мали право турки спору- джувати свої святині на теренах України?  Обґрунтуйте власну думку, спираючись на ма- теріал параграфа.  3.  Роздивіться карту на  с. 226. Які українські землі у той чи інший час  перебували під владою або протекторатом  Османської імперії? Використавши додаткові  джерела інформації та рубрику «Музей на   дивані» в е-додатку до підручника, з’ясуйте, де  ще на теренах сучасної України збереглися  пам’ятки османської культури. Чи є такі  пам'ятки у вашому регіоні? Підготуйте стисле  повідом лення про одну з таких пам’яток.","(62.35694122314453, 135.88121032714844, 271.5051574707031, 328.00921630859375)",255,9
24341,"Дата заснування костелу достеменно не відома. У 1672–1699 рр. Кам’янецьку кате- дру перетворили на мечеть – католицьку сакральну атрибутику з храму прибрали, рене- сансну каплицю на західному фасаді замурували і перетворили на підмурки мінарета,  який звели біля входу до храму. 1699 р. за новою мирною угодою Туреччина повернула  Кам’янець Речі Посполитій. Костел відремонтували, проте мінарет залишили на місці.","(62.359798431396484, 335.35272216796875, 447.2523193359375, 390.6806945800781)",255,9
24342,5. Початок гетьманування Івана Самойловича на Лівобережжі,"(62.36220169067383, 407.7492370605469, 434.8182678222656, 422.209228515625)",255,9
24343,ІСТОРИЧНА ПОСТАТЬ,"(187.08619689941406, 426.8592224121094, 310.83624267578125, 444.27923583984375)",255,9
24344,  Іван Самойлович. Невідомий художник. ХІХ ст.,"(187.08619689941406, 452.74920654296875, 409.8063659667969, 463.9902038574219)",255,9
24345,"Іван Самойович  (? – 1690) – гетьман Лівобережної Украї- ни (1672–1687). Народився в м. Ходорків (нині село По- пільнянського р-ну Житомирської обл.) в сім’ї священни- ка. Навчався в Києво-Могилянській колегії. Протягом 60-х  років XVII ст. обіймав різні посади в Полтавському і Чер- нігівському полках. За гетьманства Д. Многогрішного об- раний на посаду генерального судді. Став гетьманом уна- слідок змови у 1672 р. Упродовж усього правління  здійснював політику, спрямовану на об’єднання Правобе- режної та Лівобережної України. Після завершення військового походу на Правобереж- жя на козацькій раді під Переяславом у 1674 р. обраний гетьманом «обох сторін Дні- пра». Однак невдовзі втратив контроль над Правобережною Гетьманщиною. За  гетьманства І. Самойловича українська православна церква була підпорядкована Мос-","(62.35820007324219, 477.03533935546875, 447.25347900390625, 623.5901489257812)",255,9
24346,  Кафедральний костел святих апос- толів Петра і Павла у Кам’янці- Подільському. Сучасне фото,"(280.63018798828125, 268.0212097167969, 445.0386962890625, 302.06219482421875)",255,9
24347,255 § 27,"(354.4169921875, 643.2218017578125, 403.8270263671875, 654.2218017578125)",256,9
24348,"ковському патріархату (1686). Після невдалого українсько-московського походу на  Крим 1687 р. скинутий з гетьманства, заарештований і відправлений на заслання до  м. Тобольськ (нині місто Тюменської обл., РФ), де й  помер.","(36.850399017333984, 56.59788131713867, 421.742919921875, 89.12593078613281)",256,9
24349,"16–17 червня 1672 р. в Козацькій Діброві, між Конотопом і Путивлем, від- булася Генеральна військова рада, де гетьманом було обрано Івана Самойлови- ча. Під час цієї ради гетьманський та московський уряди провели переговори,  уклавши угоду, відому під назвою  «Конотопські статті» . 10 її пунктів до- повнювали Глухівські статті й іще більше обмежували владу гетьмана.","(36.848297119140625, 103.81188201904297, 421.9671936035156, 164.96377563476562)",256,9
24350,Зміст Конотопських статей,"(52.441001892089844, 179.2287139892578, 190.0114288330078, 190.2287139892578)",256,9
24351,"  Гетьманові заборонялося без погодження зі старшинською радою та з царем  відряджати посольства до інших держав, а також підтримувати відносини з  П. Дорошенком.   Козацькі посли не мали права брати участь у переговорах з представниками  уряду Речі Посполитої у Москві в справах, які стосувалися Війська Запорозького.   Лівобережним полкам заборонялося надавати військову допомогу П. Дорошен- ку в його боротьбі проти Речі Посполитої.   Гетьман не мав права позбавити старшину урядів і посад або покарати без згоди  старшинської ради чи вироку військового суду.   Компанійські полки мали бути ліквідовані.","(52.43699645996094, 193.6011962890625, 405.9368896484375, 317.74365234375)",256,9
24352,"Гетьман І. Самойлович прагнув створити аристократичну державу з міцною  гетьманською владою. Шлях до здійснення цієї мети він убачав в обстоюванні  інтересів козацької старшини та обмеженні права козацьких низів втручатися в  державні справи. Як і деякі його попередники, прагнув закріпити спадковість  гетьманської влади. Своїм синам надавав найвпливовіші посади в уряді та ве- ликі маєтності. І. Самойлович став засновником «бунчукового товариства», до  якого належали переважно діти козацьких старшин. Змалечку вони перебували  при дворі гетьмана, готуючись обійняти в майбутньому керівні посади в держа- ві. Гетьман рішуче протидіяв спробам запорож- ців здобути політичну самостійність, намагався  прилучити під свою булаву Правобережну  Україну. Домагався від Москви переходу під  свою владу слобідських полків, не випускав з  уваги й західноукраїнські землі. Яскравою рисою гетьманування І. Самойло- вича, яке відзначалося відносною стабілізацією  життя в Лівобережній Україні, стало пожвав- лення культурного розвитку. Зводилося чима- ло соборів і церков, фундаторами яких були ","(36.848297119140625, 328.71221923828125, 421.96942138671875, 566.2643432617188)",256,9
24353,  Троїцька соборна церква монастиря в с. Густиня  біля Прилук (Чернігівська обл.). 1674–1676 рр. Су- часне фото,"(189.9185028076172, 590.8942260742188, 421.7412414550781, 624.9351806640625)",256,9
24354,256 Розділ 4,"(78.06320190429688, 643.2218017578125, 149.37350463867188, 654.2218017578125)",257,9
24355,"гетьман, старшини, заможні міщани. І. Самойлович  фундував Троїцький собор Густинського монастиря  під Прилуками. У 1679 р. розпочалося будівництво  Троїцького собору в Чернігові, а 1682 р. – Преобра- женського собору Мгарського монастиря біля Лубен  (обидва собори остаточно добудовані за гетьману- вання І. Мазепи).","(62.36220169067383, 204.5882110595703, 319.9252014160156, 290.94024658203125)",257,9
24356,Наведіть кілька аргументів на підтвердження або спростування думки:  «Іс- тотні зміни після смерті Б. Хмельницького відбулись у формі державного  устрою Гетьманщини. У першій половині 60-х років XVII ст. козацька держава  з унітарної стала конфедеративною: складалася з трьох державних утво- рень – Правобережної та Лівобережної Гетьманщини і Запорожжя» .,"(62.359806060791016, 300.8782043457031, 447.2522888183594, 356.2061767578125)",257,9
24357,ПІДСУМОВУЮЧИ ВИВЧЕНЕ,"(185.40020751953125, 375.8757629394531, 320.9971618652344, 386.8757629394531)",257,9
24358,"ВИСЛОВІТЬ ВЛАСНУ ДУМКУ ЩОДО ЗАПРОПОНОВАНИХ ТВЕРДЖЕНЬ    Після зречення П. Тетері гетьманом Правобережної України було обрано П. Дорошенка.  Він прагнув об’єднати Гетьманщину, звільнившись від польської та московської залеж- ності.    П. Дорошенку вдалося ненадовго об’єднати Гетьманщину після загибелі І. Брюховецько- го. Закріпити здобутки Дорошенкові завадила антигетьманська опозиція на чолі з запо- рожцем П.  Суховієм, а згодом М.  Ханенком, конфлікти з якими послаблювали позиції  П. Дорошенка в Україні.    У 1668 р. на Лівобережжі гетьманом було затверджено Д. Многогрішного, який підписав  із Московією Глухівські статті.     Для об’єднання усіх українських земель П. Дорошенко перейшов із козаками під про- текторат Османської імперії. Похід українсько-турецької армії на Поділля і Західну Украї- ну, що супроводжувався грабунками та розбоєм з боку турків і татар, завершився під- писанням Бучацького миру між Туреччиною та Річчю Посполитою.    У 1672  р. Д.  Многогрішного було позбавлено гетьманства, Лівобережну Гетьманщину  очолив І. Самойлович, який у зовнішній політиці орієнтувався на Москву, у внутрішній –  на козацьку старшину зі свого оточення.","(62.35819625854492, 398.17083740234375, 447.1175537109375, 601.130126953125)",257,9
24359,  Бунчуковий товариш,"(328.8192138671875, 251.0132293701172, 432.8884582519531, 262.25421142578125)",257,9
24360,"Перша згадка «бунчукового товариства» датується  1685 р., відколи під бунчук до І. Самойловича було  узято старшин полтавського полку Левенців. Відносно  масовим явищем подібний протекціонізм став за часів  його наступника – І. Мазепи. На відміну від військо- вих і значкових товаришів, які надавали за заслуги пе- ред Військом Запорозьким, бунчуковими ставали за  вислугу перед власником бунчука – гетьманом. В по- ходах бунчукові товариші перебували під командою  генерального бунчужного. ","(70.86609649658203, 79.67227935791016, 311.1896057128906, 192.00050354003906)",257,9
24361,ЗАУВАЖТЕ,"(69.16380310058594, 55.868003845214844, 125.22479248046875, 71.54600524902344)",257,9
24362,257 § 27,"(354.4169921875, 643.2218017578125, 403.8270263671875, 654.2218017578125)",258,9
24363,"ПЕРЕВІРТЕ СЕБЕ 1.  Установіть хронологічну послідовність подій.       Обрання гетьманом Лівобережної України I.  Самойловича     Андрусівське перемир’я    обрання гетьманом Лівобережної України Д. Многогрішного    підписання Бучацького  миру. 2.  Дайте відповіді на запитання.       Яких першочергових заходів, спрямованих на поліпшення внутрішнього становища  на Правобережжі, ужив П. Дорошенко?    Що завадило П. Дорошенку лишитися на Ліво- бережжі після обрання його гетьманом обох берегів Дніпра?    Які обставини спонукали  його до укладення військово-політичного союзу з Туреччиною?    Які наслідки мав похід  об’єднаного турецько-татарсько-українського війська на Поділля 1672  р.?     На яких  умовах було укладено Бучацький мирний договір?   3.  Зробіть висновки про внутрішню політику Д. Многогрішного й І. Самойловича. Вкажіть,  які внутрішньополітичні заходи цих гетьманів були однаковими, а які – різнилися. 4.  Узагальніть події та явища у Лівобережній та Правобережній Гетьманщині наприкінці  60-х – на початку 70-х років XVII ст., склавши синхроністичну таблицю. ","(36.850399017333984, 56.40455627441406, 421.5821228027344, 249.953125)",258,9
24364,Рік/роки Події на Правобережжі Події на Лівобережжі,"(62.86240005493164, 258.9265441894531, 383.5845642089844, 267.9265441894531)",258,9
24365,"5.  Прочитайте текст джерела й дайте відповіді на запитання. 1. Про що йдеться у джерелі?  2.  Чому, на вашу думку, українці зробили зовнішньополітичний вибір на користь Речі  Посполитої?     «Умань піддалася королю, спершу маючи міжусобну битву у понеділок від обіду аж до  ночі. Спершу було забито Суличича, свого наказного гетьмана, одних сердюків побили,  інших роззброїли. Також схопили Жеребила, найбільшого конфідента Дорошенка, котрий  під час цього бунту втік за місто; його потім вночі шукали з вогнем і знайшли. Те саме  вчинили Корсунь, Канів, Черкаси, які піддалися під протекцію запорозького гетьмана (Ха- ненка). Ханенко рушив до Умані. На Задніпрю таким же чином вчинив весь народ. До них  відізвався Солонина, обложив у Батурині Многогрішного, про якого непевні вісті, однак є  чутка, що нібито вже не живе через Сірка. Сірко в Дикі поля за кримською ордою для  того пішов, щоб привести калмиків на допомогу. Запорожці думають напасти на Крим,  але досі цього не сталося» .    Лист немирівського підстарости до меджибізького коменданта.  23 квітня 1672 р. 6.  Чи ви погоджуєтеся з думкою відомого українського історика XIX ст. В. Антоновича, чи  вважаєте її хибною? Відповідь обґрунтуйте.    «Незважаючи на помилки і неуспіх, Дорошенко серед сучасних йому козацьких провідників  є відрадною проявою: не дрібний егоїзм, не бажання наживи або особистих користей ке- рували цим гетьманом: він щиро дбав про добро Батьківщини, серед найтяжчих обста- вин, з неймовірною енергією й завзяттям береться за нього і падає з гідністю та свідо- містю виконаного обов’язку» .    В. Антонович. «Історичні діячі Південно-Західної Росії» 7.  Виконайте проєкт. Уявіть себе одним із відомих політичних діячів доби Руїни (на вибір  учня/учениці), який випадково потрапив у сьогодення. Створіть уявну персональну сто- рінку у мережі Фейсбук для свого героя. Вкажітть персональні дані, політичні погляди,  інтереси, мету, особливості діяльності. Представте свій проєкт класу.","(36.850399017333984, 290.5121765136719, 421.5575256347656, 604.35400390625)",258,9
24366,258 Розділ 4,"(78.06320190429688, 643.2218017578125, 149.37350463867188, 654.2218017578125)",259,9
24367,§ 28 Правобережна Україна у другій половині  70-х – 90-х роках XVII ст.,"(65.1968002319336, 208.37921142578125, 424.7571716308594, 251.75921630859375)",259,9
24368,Прочитайте текст джерела й дайте відповіді на запитання.  1.  Про яке явище  доби та про які українські землі йдеться в спогадах?  2.  Назвіть причини опи- саного становища.,"(104.88179779052734, 267.0243225097656, 447.2542419433594, 299.5791931152344)",259,9
24369,"«Нині цей край зруйнований, а війна, ніби гангрена, яка все пожирає, обернула  найродючішу частину Європи на спорожнілі поля, зарослі бур’яном руїни, на покину- ті жителями міста. Отак нині від тієї України залишилося тільки ім’я козацьке. Її  населення розпорошилося, переселившись або понад береги Дніпра, або на землі, що  залишаються під пануванням Москви. Решту вирубали турки або забрали в неволю  татари» . Ф.-П. Далерак. «Спогади про Україну» ","(62.34332275390625, 306.97021484375, 447.6607666015625, 387.9971923828125)",259,9
24370,1. Становище Правобережної України в середині 70-х років  XVII ст.,"(62.36220169067383, 404.9542236328125, 420.1302490234375, 432.8182067871094)",259,9
24371,"Після Бучацького польсько-турецького миру московський уряд вирішив  скористатися можливістю, не порушуючи Андрусівського перемир’я, захопити  Правобережжя. Цар наприкінці 1673 р. наказав Г. Ромодановському й І. Самой- ловичу розпочати воєнний наступ проти П. Дорошенка. До початку березня  1674 р. війська московського воєводи й лівобережного гетьмана захопили осно- вні міста Правобережної України. 16–17 березня в Переяславі відбулася рада,  на яку прибула старшина 10 правобережних полків. На раді М. Ханенко склав  гетьманську булаву, П. Дорошенка формально було усунуто від влади, а геть- маном усієї України було проголошено І. Самойловича. П. Дорошенко з кількома тисячами сердюків перебував у Чигирині. У липні  місто оточили московсько-українські війська. Облога тривала два тижні. Однак  звістка про те, що на допомогу обложеним вирушила турецька армія, змусила  московсько-українські сили відступити й повернутися на Лівобережжя. Ціною надзвичайної жорстокості Правобережжя було повернено під владу  П. Дорошенка. Ситуація в краї залишалася складною. Роки виснажливої війни ","(62.36000061035156, 442.2812194824219, 447.4842834472656, 629.4332885742188)",259,9
24372,вересень  –  зречення гетьманства  П. Дорошенком,"(65.1968002319336, 131.13352966308594, 153.84860229492188, 159.73558044433594)",259,9
24373,Підписання  Карловицького  миру,"(379.8421936035156, 131.13352966308594, 442.0762939453125, 159.73558044433594)",259,9
24374,січень  –  Бахчисарайський  мирний договір,"(249.44920349121094, 131.13352966308594, 319.9642333984375, 159.73558044433594)",259,9
24375,1699 1676 1677 1678 1681 1686,"(69.37000274658203, 103.53422546386719, 438.03118896484375, 115.58422088623047)",259,9
24376,Чигиринські  походи,"(127.55919647216797, 65.16704559326172, 178.1661834716797, 83.96807098388672)",259,9
24377,тpавень  – «Вічний  мир» між Московією  та Польщею,"(331.6531982421875, 59.26884841918945, 414.1543884277344, 87.87090301513672)",259,9
24378,259 § 28,"(354.4169921875, 643.2218017578125, 403.8270263671875, 654.2218017578125)",260,9
24379,"перетворили поселення на правому березі Дніпра в суцільну руїну. Турецькі за- логи, що розмістились у стратегічно важливих містах, вимагали сплати данини  султанові, грабували й захоплювали в полон населення. Упродовж 1674– 1675 рр. на лівий берег Дніпра, Волинь та Галичину переселилися майже по- вністю населення Уманського та Брацлавського полків, практично цілком зне- людніла Київщина. Складні обставини не додавали популяр- ності П. Дорошенку. Аби повернути втрачену  довіру, він вирішив відмовитися від турець- кого  протекторату.  На  початку  жовтня  1675 р. гетьман запросив кошового І. Сірка  до Чигирина, де передав гетьманські клейно- ди січовикам і склав присягу на вірність ца- реві. Але московський уряд не визнав тієї  присяги й зажадав від гетьмана зректися бу- лави у присутності Г. Ромодановського й  І. Самойловича. У вересні 1676 р. 30-тисячна  московська армія й козаки взяли в облогу  Чигирин. Оборонятися з кількома тисячами  козаків, які залишилися вірними Дорошенкові, було марно. Тож він виїхав до  табору Г. Ромодановського та І. Самойловича, здав клейноди і присягнув на ві- рність цареві. Згодом Дорошенкові клейноди з тріумфом ввезли до Москви.","(36.85039520263672, 56.58788299560547, 421.9695739746094, 331.939697265625)",260,9
24380,"Ознайомтеся з текстом джерела й дайте відповіді на запитання.  1.  Про що  йдеться у джерелі? З приводу чого тривожиться автор?  2.  Як гадаєте, який  сенс колишній гетьман вклав у слова  «а коли я заїду так далеко, то й зовсім  мене всі відцураються і писати до мене не будуть через таку далечінь» . Як, на  вашу думку, можна охарактеризувати внутрішній стан П. Дорошенка?  3.  Які емоції у  вас викликає лист гетьмана? ","(36.84810256958008, 341.851318359375, 421.7417297363281, 408.6061706542969)",260,9
24381,"«Цар обіцяв мені свою ласку, спочатку наказав мені жити з ріднею у Сосниці,  а потім звелів оселитись на деякий час у Москві… дано мені двір, корм і питво. Буду  прохати царя, щоб на воєводство мене не посилав: у мене залишились в Україні три  брати і рідня; як почують, то не повірять, що мене послано на воєводство, а уяв- лять, що мене послано на заслання, із того вийде великий заколот по обох боках  Дніпра. Кажу про це, знаючи вдачу тамошнього люду… В Сосниці залишено було  мною багато майна; з цього майна багато  забрав гетьман, багато пропало, а якщо  цар пошле мене на воєводство, то пропаде й решта. І тепер я дуже турбуюсь, що з  Сосниці та з інших от уже шість тижнів нема ніяких звісток; а коли я заїду так  далеко, то й зовсім мене всі відцураються і писати до мене не будуть через таку  далечінь» . Дорошенко Д. «Гетьман Петро Дорошенко.  Огляд його життя і політичної діяльності»","(36.802947998046875, 413.16619873046875, 422.1396179199219, 562.5892333984375)",260,9
